🚀 连接设备: 192.168.31.194...
📋 开始全量扫描: 0x0000 - 0x5000
--------------------------------------------------------------------------------
地址       | Raw    | Signed  | /10      | /100    
0x27C0   | 0      | 0       | 0.0      | 0.0     
0x27C1   | 0      | 0       | 0.0      | 0.0     
0x27C2   | 0      | 0       | 0.0      | 0.0     
0x27C3   | 0      | 0       | 0.0      | 0.0     
0x27C8   | 12336  | 12336   | 1233.6   | 123.36  
0x27C9   | 12336  | 12336   | 1233.6   | 123.36  
0x27CA   | 13619  | 13619   | 1361.9   | 136.19  
0x27CB   | 12596  | 12596   | 1259.6   | 125.96  
0x27CC   | 14648  | 14648   | 1464.8   | 146.48  
0x27CD   | 12339  | 12339   | 1233.9   | 123.39  
0x27CE   | 12336  | 12336   | 1233.6   | 123.36  
0x27CF   | 12336  | 12336   | 1233.6   | 123.36  
0x27D0   | 13109  | 13109   | 1310.9   | 131.09  
0x27D1   | 13362  | 13362   | 1336.2   | 133.62  
0x27D2   | 14129  | 14129   | 1412.9   | 141.29  
0x27D3   | 12592  | 12592   | 1259.2   | 125.92  
0x27D4   | 12336  | 12336   | 1233.6   | 123.36  
0x27D5   | 12601  | 12601   | 1260.1   | 126.01  
0x27D6   | 12336  | 12336   | 1233.6   | 123.36  
0x27D7   | 12336  | 12336   | 1233.6   | 123.36  
0x27D8   | 0      | 0       | 0.0      | 0.0     
0x27D9   | 0      | 0       | 0.0      | 0.0     
0x27DA   | 0      | 0       | 0.0      | 0.0     
0x27DB   | 0      | 0       | 0.0      | 0.0     
0x27DC   | 0      | 0       | 0.0      | 0.0     
0x27DD   | 0      | 0       | 0.0      | 0.0     
0x27DE   | 0      | 0       | 0.0      | 0.0     
0x27DF   | 0      | 0       | 0.0      | 0.0     
0x27E0   | 0      | 0       | 0.0      | 0.0     
0x27E1   | 0      | 0       | 0.0      | 0.0     
0x27E2   | 0      | 0       | 0.0      | 0.0     
0x27E3   | 0      | 0       | 0.0      | 0.0     
0x27E4   | 0      | 0       | 0.0      | 0.0     
0x27E5   | 0      | 0       | 0.0      | 0.0     
0x27E6   | 0      | 0       | 0.0      | 0.0     
0x27E7   | 0      | 0       | 0.0      | 0.0     
0x27E8   | 0      | 0       | 0.0      | 0.0     
0x27E9   | 0      | 0       | 0.0      | 0.0     
0x27EA   | 0      | 0       | 0.0      | 0.0     
0x27EB   | 0      | 0       | 0.0      | 0.0     
0x27EC   | 0      | 0       | 0.0      | 0.0     
0x27ED   | 0      | 0       | 0.0      | 0.0     
0x27EE   | 0      | 0       | 0.0      | 0.0     
0x27EF   | 0      | 0       | 0.0      | 0.0     
0x27F0   | 0      | 0       | 0.0      | 0.0     
0x27F1   | 0      | 0       | 0.0      | 0.0     
0x27F2   | 0      | 0       | 0.0      | 0.0     
0x27F3   | 0      | 0       | 0.0      | 0.0     
0x27F4   | 0      | 0       | 0.0      | 0.0     
0x27F5   | 0      | 0       | 0.0      | 0.0     
0x27F6   | 0      | 0       | 0.0      | 0.0     
0x27F7   | 0      | 0       | 0.0      | 0.0     
0x285A   | 0      | 0       | 0.0      | 0.0     
0x285B   | 0      | 0       | 0.0      | 0.0     
0x285C   | 0      | 0       | 0.0      | 0.0     
0x28F0   | 377    | 377     | 37.7     | 3.77    
0x2A0E   | 375    | 375     | 37.5     | 3.75    
0x2A62   | 1      | 1       | 0.1      | 0.01    
0x2A67   | 255    | 255     | 25.5     | 2.55    
0x2A6C   | 0      | 0       | 0.0      | 0.0     
0x2A71   | 0      | 0       | 0.0      | 0.0     
0x2A76   | 0      | 0       | 0.0      | 0.0     
0x2A7B   | 0      | 0       | 0.0      | 0.0     
0x2A80   | 0      | 0       | 0.0      | 0.0     
0x2A85   | 0      | 0       | 0.0      | 0.0     
0x2A8A   | 0      | 0       | 0.0      | 0.0     
0x2A8F   | 0      | 0       | 0.0      | 0.0     
0x2A94   | 0      | 0       | 0.0      | 0.0     
0x2A95   | 0      | 0       | 0.0      | 0.0     
0x2A96   | 0      | 0       | 0.0      | 0.0     
0x2A97   | 0      | 0       | 0.0      | 0.0     
0x2A98   | 0      | 0       | 0.0      | 0.0     
0x2A99   | 255    | 255     | 25.5     | 2.55    
0x2A9A   | 0      | 0       | 0.0      | 0.0     
0x2A9B   | 0      | 0       | 0.0      | 0.0     
0x2A9C   | 0      | 0       | 0.0      | 0.0     
0x2A9D   | 0      | 0       | 0.0      | 0.0     
0x2A9E   | 0      | 0       | 0.0      | 0.0     
0x2A9F   | 0      | 0       | 0.0      | 0.0     
0x2AA0   | 0      | 0       | 0.0      | 0.0     
0x2AA1   | 0      | 0       | 0.0      | 0.0     
0x2AA2   | 0      | 0       | 0.0      | 0.0     
0x2AA3   | 0      | 0       | 0.0      | 0.0     
0x2AA4   | 0      | 0       | 0.0      | 0.0     
0x2AA5   | 0      | 0       | 0.0      | 0.0     
0x2AA6   | 0      | 0       | 0.0      | 0.0     
0x2AA7   | 0      | 0       | 0.0      | 0.0     
0x2AA8   | 0      | 0       | 0.0      | 0.0     
0x2AA9   | 0      | 0       | 0.0      | 0.0     
0x2AAA   | 0      | 0       | 0.0      | 0.0     
0x2AAB   | 0      | 0       | 0.0      | 0.0     
0x2AAC   | 0      | 0       | 0.0      | 0.0     
0x2AAD   | 0      | 0       | 0.0      | 0.0     
0x2AAE   | 0      | 0       | 0.0      | 0.0     
0x2AAF   | 0      | 0       | 0.0      | 0.0     
0x2AB0   | 0      | 0       | 0.0      | 0.0     
0x2AB1   | 0      | 0       | 0.0      | 0.0     
0x2AB2   | 0      | 0       | 0.0      | 0.0     
0x2AB3   | 0      | 0       | 0.0      | 0.0     
0x2AB4   | 0      | 0       | 0.0      | 0.0     
0x2AB5   | 0      | 0       | 0.0      | 0.0     
0x2AB6   | 0      | 0       | 0.0      | 0.0     
0x2AB7   | 0      | 0       | 0.0      | 0.0     
0x2AB8   | 0      | 0       | 0.0      | 0.0     
0x2AB9   | 0      | 0       | 0.0      | 0.0     
0x2ABA   | 0      | 0       | 0.0      | 0.0     
0x2ABB   | 0      | 0       | 0.0      | 0.0     
0x2ABC   | 0      | 0       | 0.0      | 0.0     
0x2ABD   | 0      | 0       | 0.0      | 0.0     
0x2ABE   | 0      | 0       | 0.0      | 0.0     
0x2ABF   | 0      | 0       | 0.0      | 0.0     
0x2AC0   | 0      | 0       | 0.0      | 0.0     
0x2AC1   | 0      | 0       | 0.0      | 0.0     
0x2AC2   | 0      | 0       | 0.0      | 0.0     
0x2AC3   | 0      | 0       | 0.0      | 0.0     
0x2AC4   | 0      | 0       | 0.0      | 0.0     
0x2AC5   | 0      | 0       | 0.0      | 0.0     
0x2AC6   | 0      | 0       | 0.0      | 0.0     
0x2AC7   | 0      | 0       | 0.0      | 0.0     
0x2AC8   | 0      | 0       | 0.0      | 0.0     
0x2AC9   | 0      | 0       | 0.0      | 0.0     
0x2ACA   | 0      | 0       | 0.0      | 0.0     
0x2ACB   | 0      | 0       | 0.0      | 0.0     
0x2ACC   | 0      | 0       | 0.0      | 0.0     
0x2ACD   | 0      | 0       | 0.0      | 0.0     
0x2ACE   | 0      | 0       | 0.0      | 0.0     
0x2ACF   | 0      | 0       | 0.0      | 0.0     
0x2AD0   | 0      | 0       | 0.0      | 0.0     
0x2AD1   | 0      | 0       | 0.0      | 0.0     
0x2AD2   | 0      | 0       | 0.0      | 0.0     
0x2AD3   | 0      | 0       | 0.0      | 0.0     
0x2AD4   | 0      | 0       | 0.0      | 0.0     
0x2AD5   | 0      | 0       | 0.0      | 0.0     
0x2AD6   | 0      | 0       | 0.0      | 0.0     
0x2AD7   | 0      | 0       | 0.0      | 0.0     
0x2AD8   | 0      | 0       | 0.0      | 0.0     
0x2AD9   | 0      | 0       | 0.0      | 0.0     
0x2ADA   | 0      | 0       | 0.0      | 0.0     
0x2ADB   | 1      | 1       | 0.1      | 0.01    
0x2ADC   | 8      | 8       | 0.8      | 0.08    
0x2ADD   | 0      | 0       | 0.0      | 0.0     
0x2ADE   | 2348   | 2348    | 234.8    | 23.48   
0x2ADF   | 448    | 448     | 44.8     | 4.48    
0x2AE0   | 21     | 21      | 2.1      | 0.21    
0x2AE1   | 937    | 937     | 93.7     | 9.37    
0x2AE2   | 1066   | 1066    | 106.6    | 10.66   
0x2AE3   | 37     | 37      | 3.7      | 0.37    
0x2AE4   | 2347   | 2347    | 234.7    | 23.47   
0x2AE5   | 78     | 78      | 7.8      | 0.78    
0x2AE6   | 148    | 148     | 14.8     | 1.48    
0x2AE7   | 0      | 0       | 0.0      | 0.0     
0x2AE8   | 0      | 0       | 0.0      | 0.0     
0x2AE9   | 1000   | 1000    | 100.0    | 10.0    
0x2AEA   | 0      | 0       | 0.0      | 0.0     
0x2AEB   | 0      | 0       | 0.0      | 0.0     
0x2AEC   | 0      | 0       | 0.0      | 0.0     
0x2AED   | 0      | 0       | 0.0      | 0.0     
0x2AEE   | 0      | 0       | 0.0      | 0.0     
0x2AEF   | 1000   | 1000    | 100.0    | 10.0    
0x2AF0   | 1565   | 1565    | 156.5    | 15.65   
0x2AF1   | 176    | 176     | 17.6     | 1.76    
0x2AF2   | 169    | 169     | 16.9     | 1.69    
0x2AF3   | 1035   | 1035    | 103.5    | 10.35   
0x2AF4   | 0      | 0       | 0.0      | 0.0     
0x2AF5   | 172    | 172     | 17.2     | 1.72    
0x2AF6   | 0      | 0       | 0.0      | 0.0     
0x2AF7   | 0      | 0       | 0.0      | 0.0     
0x2AF8   | 0      | 0       | 0.0      | 0.0     
0x2AF9   | 1      | 1       | 0.1      | 0.01    
0x2AFA   | 8      | 8       | 0.8      | 0.08    
0x2AFB   | 0      | 0       | 0.0      | 0.0     
0x2AFC   | 2348   | 2348    | 234.8    | 23.48   
0x2AFD   | 447    | 447     | 44.7     | 4.47    
0x2AFE   | 65507  | -29     | -2.9     | -0.29   
0x2AFF   | 953    | 953     | 95.3     | 9.53    
0x2B00   | 1066   | 1066    | 106.6    | 10.66   
0x2B01   | 37     | 37      | 3.7      | 0.37    
0x2B02   | 2347   | 2347    | 234.7    | 23.47   
0x2B03   | 80     | 80      | 8.0      | 0.8     
0x2B04   | 109    | 109     | 10.9     | 1.09    
0x2B05   | 0      | 0       | 0.0      | 0.0     
0x2B06   | 0      | 0       | 0.0      | 0.0     
0x2B07   | 1000   | 1000    | 100.0    | 10.0    
0x2B08   | 0      | 0       | 0.0      | 0.0     
0x2B09   | 0      | 0       | 0.0      | 0.0     
0x2B0A   | 0      | 0       | 0.0      | 0.0     
0x2B0B   | 0      | 0       | 0.0      | 0.0     
0x2B0C   | 0      | 0       | 0.0      | 0.0     
0x2B0D   | 1000   | 1000    | 100.0    | 10.0    
0x2B0E   | 1565   | 1565    | 156.5    | 15.65   
0x2B0F   | 176    | 176     | 17.6     | 1.76    
0x2B10   | 80     | 80      | 8.0      | 0.8     
0x2B11   | 1065   | 1065    | 106.5    | 10.65   
0x2B12   | 0      | 0       | 0.0      | 0.0     
0x2B13   | 172    | 172     | 17.2     | 1.72    
0x2B14   | 0      | 0       | 0.0      | 0.0     
0x2B15   | 0      | 0       | 0.0      | 0.0     
0x2B16   | 0      | 0       | 0.0      | 0.0     
0x2B17   | 0      | 0       | 0.0      | 0.0     
0x2B18   | 0      | 0       | 0.0      | 0.0     
0x2B19   | 1000   | 1000    | 100.0    | 10.0    
0x2B1A   | 0      | 0       | 0.0      | 0.0     
0x2B1B   | 0      | 0       | 0.0      | 0.0     
0x2B1C   | 0      | 0       | 0.0      | 0.0     
0x2B1D   | 0      | 0       | 0.0      | 0.0     
0x2B1E   | 0      | 0       | 0.0      | 0.0     
0x2B1F   | 1000   | 1000    | 100.0    | 10.0    
0x2B20   | 0      | 0       | 0.0      | 0.0     
0x2B21   | 0      | 0       | 0.0      | 0.0     
0x2B22   | 0      | 0       | 0.0      | 0.0     
0x2B23   | 0      | 0       | 0.0      | 0.0     
0x2B24   | 0      | 0       | 0.0      | 0.0     
0x2B25   | 1000   | 1000    | 100.0    | 10.0    
0x2B26   | 0      | 0       | 0.0      | 0.0     
0x2B27   | 0      | 0       | 0.0      | 0.0     
0x2B28   | 0      | 0       | 0.0      | 0.0     
0x2B29   | 0      | 0       | 0.0      | 0.0     
0x2B2A   | 0      | 0       | 0.0      | 0.0     
0x2B2B   | 1000   | 1000    | 100.0    | 10.0    
0x2B2C   | 0      | 0       | 0.0      | 0.0     
0x2B2D   | 0      | 0       | 0.0      | 0.0     
0x2B2E   | 0      | 0       | 0.0      | 0.0     
0x2B2F   | 0      | 0       | 0.0      | 0.0     
0x2B30   | 0      | 0       | 0.0      | 0.0     
0x2B31   | 0      | 0       | 0.0      | 0.0     
0x2B32   | 0      | 0       | 0.0      | 0.0     
0x2B33   | 0      | 0       | 0.0      | 0.0     
0x2B34   | 0      | 0       | 0.0      | 0.0     
0x2B35   | 0      | 0       | 0.0      | 0.0     
0x2B36   | 0      | 0       | 0.0      | 0.0     
0x2B37   | 0      | 0       | 0.0      | 0.0     
0x2B38   | 0      | 0       | 0.0      | 0.0     
0x2B39   | 0      | 0       | 0.0      | 0.0     
0x2B3A   | 0      | 0       | 0.0      | 0.0     
0x2B3B   | 0      | 0       | 0.0      | 0.0     
0x2B3C   | 0      | 0       | 0.0      | 0.0     
0x2B3D   | 0      | 0       | 0.0      | 0.0     
0x2B3E   | 0      | 0       | 0.0      | 0.0     
0x2B3F   | 0      | 0       | 0.0      | 0.0     
0x2B40   | 0      | 0       | 0.0      | 0.0     
0x2B41   | 0      | 0       | 0.0      | 0.0     
0x2B42   | 0      | 0       | 0.0      | 0.0     
0x2B43   | 0      | 0       | 0.0      | 0.0     
0x2B44   | 0      | 0       | 0.0      | 0.0     
0x2B45   | 0      | 0       | 0.0      | 0.0     
0x2B46   | 0      | 0       | 0.0      | 0.0     
0x2B47   | 0      | 0       | 0.0      | 0.0     
0x2B48   | 0      | 0       | 0.0      | 0.0     
0x2B49   | 0      | 0       | 0.0      | 0.0     
0x2B4A   | 0      | 0       | 0.0      | 0.0     
0x2B4B   | 0      | 0       | 0.0      | 0.0     
0x2B4C   | 0      | 0       | 0.0      | 0.0     
0x2B4D   | 0      | 0       | 0.0      | 0.0     
0x2B4E   | 0      | 0       | 0.0      | 0.0     
0x2B4F   | 0      | 0       | 0.0      | 0.0     
0x2B50   | 0      | 0       | 0.0      | 0.0     
0x2B51   | 4996   | 4996    | 499.6    | 49.96   
0x2B52   | 2      | 2       | 0.2      | 0.02    
0x2B53   | 0      | 0       | 0.0      | 0.0     
0x2B54   | 0      | 0       | 0.0      | 0.0     
0x2B55   | 0      | 0       | 0.0      | 0.0     
0x2B56   | 0      | 0       | 0.0      | 0.0     
0x2B57   | 0      | 0       | 0.0      | 0.0     
0x2B58   | 0      | 0       | 0.0      | 0.0     
0x2B59   | 0      | 0       | 0.0      | 0.0     
0x2B5A   | 0      | 0       | 0.0      | 0.0     
0x2B5B   | 0      | 0       | 0.0      | 0.0     
0x2D21   | 375    | 375     | 37.5     | 3.75    
0x2E24   | 376    | 376     | 37.6     | 3.76    
0x2EE0   | 0      | 0       | 0.0      | 0.0     
0x2EE1   | 2352   | 2352    | 235.2    | 23.52   
0x2EE2   | 467    | 467     | 46.7     | 4.67    
0x2EE3   | 17     | 17      | 1.7      | 0.17    
0x2EE4   | 996    | 996     | 99.6     | 9.96    
0x2EE5   | 1100   | 1100    | 110.0    | 11.0    
0x2EE6   | 11     | 11      | 1.1      | 0.11    
0x2EE7   | 2352   | 2352    | 235.2    | 23.52   
0x2EE8   | 63     | 63      | 6.3      | 0.63    
0x2EE9   | 46     | 46      | 4.6      | 0.46    
0x2EEA   | 0      | 0       | 0.0      | 0.0     
0x2EEB   | 0      | 0       | 0.0      | 0.0     
0x2EEC   | 337    | 337     | 33.7     | 3.37    
0x2EED   | 0      | 0       | 0.0      | 0.0     
0x2EEE   | 0      | 0       | 0.0      | 0.0     
0x2EEF   | 0      | 0       | 0.0      | 0.0     
0x2EF0   | 0      | 0       | 0.0      | 0.0     
0x2EF1   | 0      | 0       | 0.0      | 0.0     
0x2EF2   | 1000   | 1000    | 100.0    | 10.0    
0x2EF3   | 1568   | 1568    | 156.8    | 15.68   
0x2EF4   | 177    | 177     | 17.7     | 1.77    
0x2EF5   | 63     | 63      | 6.3      | 0.63    
0x2EF6   | 1121   | 1121    | 112.1    | 11.21   
0x2EF7   | 0      | 0       | 0.0      | 0.0     
0x2EF8   | 50     | 50      | 5.0      | 0.5     
0x2EF9   | 0      | 0       | 0.0      | 0.0     
0x2EFA   | 0      | 0       | 0.0      | 0.0     
0x2EFB   | 0      | 0       | 0.0      | 0.0     
0x2EFC   | 0      | 0       | 0.0      | 0.0     
0x2EFD   | 0      | 0       | 0.0      | 0.0     
0x2EFE   | 1000   | 1000    | 100.0    | 10.0    
0x2EFF   | 0      | 0       | 0.0      | 0.0     
0x2F00   | 0      | 0       | 0.0      | 0.0     
0x2F01   | 0      | 0       | 0.0      | 0.0     
0x2F02   | 0      | 0       | 0.0      | 0.0     
0x2F03   | 0      | 0       | 0.0      | 0.0     
0x2F04   | 1000   | 1000    | 100.0    | 10.0    
0x2F05   | 0      | 0       | 0.0      | 0.0     
0x2F06   | 0      | 0       | 0.0      | 0.0     
0x2F07   | 0      | 0       | 0.0      | 0.0     
0x2F08   | 0      | 0       | 0.0      | 0.0     
0x2F09   | 0      | 0       | 0.0      | 0.0     
0x2F0A   | 1000   | 1000    | 100.0    | 10.0    
0x2F0B   | 0      | 0       | 0.0      | 0.0     
0x2F0C   | 0      | 0       | 0.0      | 0.0     
0x2F0D   | 0      | 0       | 0.0      | 0.0     
0x2F0E   | 0      | 0       | 0.0      | 0.0     
0x2F0F   | 0      | 0       | 0.0      | 0.0     
0x2F10   | 1000   | 1000    | 100.0    | 10.0    
0x2F11   | 0      | 0       | 0.0      | 0.0     
0x2F12   | 0      | 0       | 0.0      | 0.0     
0x2F13   | 0      | 0       | 0.0      | 0.0     
0x2F14   | 0      | 0       | 0.0      | 0.0     
0x2F15   | 0      | 0       | 0.0      | 0.0     
0x2F16   | 0      | 0       | 0.0      | 0.0     
0x2F17   | 0      | 0       | 0.0      | 0.0     
0x2F18   | 0      | 0       | 0.0      | 0.0     
0x2F19   | 0      | 0       | 0.0      | 0.0     
0x2F1A   | 0      | 0       | 0.0      | 0.0     
0x2F1B   | 0      | 0       | 0.0      | 0.0     
0x2F1C   | 0      | 0       | 0.0      | 0.0     
0x2F1D   | 0      | 0       | 0.0      | 0.0     
0x2F1E   | 0      | 0       | 0.0      | 0.0     
0x2F1F   | 0      | 0       | 0.0      | 0.0     
0x2F20   | 0      | 0       | 0.0      | 0.0     
0x2F21   | 0      | 0       | 0.0      | 0.0     
0x2F22   | 0      | 0       | 0.0      | 0.0     
0x2F23   | 0      | 0       | 0.0      | 0.0     
0x2F24   | 0      | 0       | 0.0      | 0.0     
0x2F25   | 0      | 0       | 0.0      | 0.0     
0x2F26   | 0      | 0       | 0.0      | 0.0     
0x2F27   | 0      | 0       | 0.0      | 0.0     
0x2F28   | 0      | 0       | 0.0      | 0.0     
0x2F29   | 0      | 0       | 0.0      | 0.0     
0x2F2A   | 0      | 0       | 0.0      | 0.0     
0x2F2B   | 0      | 0       | 0.0      | 0.0     
0x2F2C   | 0      | 0       | 0.0      | 0.0     
0x2F2D   | 0      | 0       | 0.0      | 0.0     
0x2F2E   | 0      | 0       | 0.0      | 0.0     
0x2F2F   | 0      | 0       | 0.0      | 0.0     
0x2F30   | 0      | 0       | 0.0      | 0.0     
0x2F31   | 0      | 0       | 0.0      | 0.0     
0x2F32   | 0      | 0       | 0.0      | 0.0     
0x2F33   | 0      | 0       | 0.0      | 0.0     
0x2F34   | 0      | 0       | 0.0      | 0.0     
0x2F35   | 0      | 0       | 0.0      | 0.0     
0x2F36   | 4993   | 4993    | 499.3    | 49.93   
0x2F37   | 2      | 2       | 0.2      | 0.02    
0x2F38   | 0      | 0       | 0.0      | 0.0     
0x2F39   | 0      | 0       | 0.0      | 0.0     
0x2F3A   | 0      | 0       | 0.0      | 0.0     
0x2F3B   | 0      | 0       | 0.0      | 0.0     
0x2F3C   | 0      | 0       | 0.0      | 0.0     
0x2F3D   | 0      | 0       | 0.0      | 0.0     
0x2F3E   | 0      | 0       | 0.0      | 0.0     
0x2F3F   | 0      | 0       | 0.0      | 0.0     
0x2F40   | 0      | 0       | 0.0      | 0.0     
0x2F41   | 0      | 0       | 0.0      | 0.0     
0x2F42   | 0      | 0       | 0.0      | 0.0     
0x2F43   | 0      | 0       | 0.0      | 0.0     
0x2F8B   | 376    | 376     | 37.6     | 3.76    
0x3082   | 0      | 0       | 0.0      | 0.0     
0x3083   | 0      | 0       | 0.0      | 0.0     
0x3084   | 0      | 0       | 0.0      | 0.0     
0x3085   | 0      | 0       | 0.0      | 0.0     
0x3086   | 0      | 0       | 0.0      | 0.0     
0x3087   | 0      | 0       | 0.0      | 0.0     
0x3088   | 0      | 0       | 0.0      | 0.0     
0x3089   | 0      | 0       | 0.0      | 0.0     
0x308A   | 0      | 0       | 0.0      | 0.0     
0x308B   | 0      | 0       | 0.0      | 0.0     
0x308C   | 0      | 0       | 0.0      | 0.0     
0x308D   | 0      | 0       | 0.0      | 0.0     
0x3090   | 0      | 0       | 0.0      | 0.0     
0x3091   | 0      | 0       | 0.0      | 0.0     
0x3098   | 0      | 0       | 0.0      | 0.0     
0x3099   | 0      | 0       | 0.0      | 0.0     
0x309A   | 0      | 0       | 0.0      | 0.0     
0x309B   | 0      | 0       | 0.0      | 0.0     
0x309C   | 0      | 0       | 0.0      | 0.0     
0x309D   | 0      | 0       | 0.0      | 0.0     
0x309E   | 0      | 0       | 0.0      | 0.0     
0x309F   | 0      | 0       | 0.0      | 0.0     
0x30A0   | 0      | 0       | 0.0      | 0.0     
0x30A1   | 0      | 0       | 0.0      | 0.0     
0x30A2   | 0      | 0       | 0.0      | 0.0     
0x30A3   | 0      | 0       | 0.0      | 0.0     
0x30A4   | 0      | 0       | 0.0      | 0.0     
